"Gene","Phenotype","Category"
"APOB","23436#NMR Total Cholines","NMR Metabolomics"
"APOB","23436#Total Cholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23436#Total Cholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23436#Total Cholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23436#Total Cholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23436#Total Cholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23436#Total Cholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23437#NMR Phosphatidylcholines","NMR Metabolomics"
"APOB","23437#NMR Phosphatidylcholines","NMR Metabolomics"
"APOB","23437#NMR Phosphatidylcholines","NMR Metabolomics"
"APOB","23437#NMR Phosphatidylcholines","NMR Metabolomics"
"APOB","23437#NMR Phosphatidylcholines","NMR Metabolomics"
"APOB","23437#NMR Phosphatidylcholines","NMR Metabolomics"
"APOB","23437#NMR Phosphatidylcholines","NMR Metabolomics"
"APOB","23437#Phosphatidylcholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23437#Phosphatidylcholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23437#Phosphatidylcholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23437#Phosphatidylcholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23437#Phosphatidylcholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23437#Phosphatidylcholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23437#Phosphatidylcholines","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23438#NMR Sphingomyelins","NMR Metabolomics"
"APOB","23438#NMR Sphingomyelins","NMR Metabolomics"
"APOB","23438#NMR Sphingomyelins","NMR Metabolomics"
"APOB","23438#NMR Sphingomyelins","NMR Metabolomics"
"APOB","23438#NMR Sphingomyelins","NMR Metabolomics"
"APOB","23438#NMR Sphingomyelins","NMR Metabolomics"
"APOB","23438#Sphingomyelins","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23438#Sphingomyelins","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23438#Sphingomyelins","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23438#Sphingomyelins","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23438#Sphingomyelins","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23439#NMR Apolipoprotein B","NMR Metabolomics"
"APOB","23439#NMR Apolipoprotein B","NMR Metabolomics"
"APOB","23439#NMR Apolipoprotein B","NMR Metabolomics"
"APOB","23439#NMR Apolipoprotein B","NMR Metabolomics"
"APOB","23439#NMR Apolipoprotein B","NMR Metabolomics"
"APOB","23439#NMR Apolipoprotein B","NMR Metabolomics"
"APOB","23439#NMR Apolipoprotein B","NMR Metabolomics"
"APOB","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"APOB","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"APOB","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"APOB","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"APOB","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"APOB","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"APOB","23442#NMR Total Fatty Acids","NMR Metabolomics"
"APOB","23442#NMR Total Fatty Acids","NMR Metabolomics"
"APOB","23442#NMR Total Fatty Acids","NMR Metabolomics"
"APOB","23442#NMR Total Fatty Acids","NMR Metabolomics"
"APOB","23442#NMR Total Fatty Acids","NMR Metabolomics"
"APOB","23442#NMR Total Fatty Acids","NMR Metabolomics"
"APOB","23442#Total Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23442#Total Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23442#Total Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23442#Total Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23442#Total Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23442#Total Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23443#NMR Degree of Unsaturation","NMR Metabolomics"
"APOB","23443#NMR Degree of Unsaturation","NMR Metabolomics"
"APOB","23444#NMR Omega-3 Fatty Acids","NMR Metabolomics"
"APOB","23444#NMR Omega-3 Fatty Acids","NMR Metabolomics"
"APOB","23444#NMR Omega-3 Fatty Acids","NMR Metabolomics"
"APOB","23444#NMR Omega-3 Fatty Acids","NMR Metabolomics"
"APOB","23444#NMR Omega-3 Fatty Acids","NMR Metabolomics"
"APOB","23444#NMR Omega-3 Fatty Acids","NMR Metabolomics"
"APOB","23444#Omega-3 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23444#Omega-3 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23444#Omega-3 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23444#Omega-3 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23444#Omega-3 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23444#Omega-3 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"APOB","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"APOB","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"APOB","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"APOB","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"APOB","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"APOB","23445#Omega-6 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23445#Omega-6 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23445#Omega-6 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23445#Omega-6 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23445#Omega-6 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23445#Omega-6 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"APOB","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"APOB","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"APOB","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"APOB","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"APOB","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"APOB","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23447#Monounsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23447#Monounsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23447#Monounsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23447#Monounsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23447#Monounsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23447#Monounsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23447#NMR Monounsaturated Fatty Acids","NMR Metabolomics"
"APOB","23447#NMR Monounsaturated Fatty Acids","NMR Metabolomics"
"APOB","23447#NMR Monounsaturated Fatty Acids","NMR Metabolomics"
"APOB","23447#NMR Monounsaturated Fatty Acids","NMR Metabolomics"
"APOB","23447#NMR Monounsaturated Fatty Acids","NMR Metabolomics"
"APOB","23447#NMR Monounsaturated Fatty Acids","NMR Metabolomics"
"APOB","23448#NMR Saturated Fatty Acids","NMR Metabolomics"
"APOB","23448#NMR Saturated Fatty Acids","NMR Metabolomics"
"APOB","23448#NMR Saturated Fatty Acids","NMR Metabolomics"
"APOB","23448#NMR Saturated Fatty Acids","NMR Metabolomics"
"APOB","23448#NMR Saturated Fatty Acids","NMR Metabolomics"
"APOB","23448#NMR Saturated Fatty Acids","NMR Metabolomics"
"APOB","23448#Saturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23448#Saturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23448#Saturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23448#Saturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23448#Saturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23448#Saturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23449#NMR Linoleic Acid","NMR Metabolomics"
"APOB","23449#NMR Linoleic Acid","NMR Metabolomics"
"APOB","23449#NMR Linoleic Acid","NMR Metabolomics"
"APOB","23449#NMR Linoleic Acid","NMR Metabolomics"
"APOB","23449#NMR Linoleic Acid","NMR Metabolomics"
"APOB","23449#NMR Linoleic Acid","NMR Metabolomics"
"APOB","23450#Docosahexaenoic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23450#Docosahexaenoic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"APOB","23450#Docosahexaenoic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
