"Gene","Phenotype","Category"
"ENG","union#D759#Disease of blood and blood-forming organs unspecified","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"ENG","union#G06#Intracranial and intraspinal abscess and granuloma","Chapter VI Diseases of the nervous system"
"ENG","union#G06#Intracranial and intraspinal abscess and granuloma","Chapter VI Diseases of the nervous system"
"ENG","union#I28#Other diseases of pulmonary vessels","Chapter IX Diseases of the circulatory system"
"ENG","union#I28#Other diseases of pulmonary vessels","Chapter IX Diseases of the circulatory system"
"ENG","union#I78#Diseases of capillaries","Chapter IX Diseases of the circulatory system"
"ENG","union#I78#Diseases of capillaries","Chapter IX Diseases of the circulatory system"
"ENG","union#I78#Diseases of capillaries","Chapter IX Diseases of the circulatory system"
"ENG","union#I78#Diseases of capillaries","Chapter IX Diseases of the circulatory system"
"ENG","union#I78#Diseases of capillaries","Chapter IX Diseases of the circulatory system"
"ENG","union#I78#Diseases of capillaries","Chapter IX Diseases of the circulatory system"
"ENG","union#I780#Hereditary haemorrhagic telangiectasia","Chapter IX Diseases of the circulatory system"
"ENG","union#I780#Hereditary haemorrhagic telangiectasia","Chapter IX Diseases of the circulatory system"
"ENG","union#I780#Hereditary haemorrhagic telangiectasia","Chapter IX Diseases of the circulatory system"
"ENG","union#I780#Hereditary haemorrhagic telangiectasia","Chapter IX Diseases of the circulatory system"
"ENG","union#I780#Hereditary haemorrhagic telangiectasia","Chapter IX Diseases of the circulatory system"
"ENG","union#I780#Hereditary haemorrhagic telangiectasia","Chapter IX Diseases of the circulatory system"
"ENG","union#I780#Hereditary haemorrhagic telangiectasia","Chapter IX Diseases of the circulatory system"
"ENG","union#I781#Naevus non-neoplastic","Chapter IX Diseases of the circulatory system"
"ENG","union#I781#Naevus non-neoplastic","Chapter IX Diseases of the circulatory system"
"ENG","union#Q25#Congenital malformations of great arteries","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q25#Congenital malformations of great arteries","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q25#Congenital malformations of great arteries","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q25#Congenital malformations of great arteries","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q25#Congenital malformations of great arteries","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q25#Congenital malformations of great arteries","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q27#Other congenital malformations of peripheral vascular system","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q27#Other congenital malformations of peripheral vascular system","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q27#Other congenital malformations of peripheral vascular system","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q27#Other congenital malformations of peripheral vascular system","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q273#Peripheral arteriovenous malformation","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q273#Peripheral arteriovenous malformation","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q273#Peripheral arteriovenous malformation","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q273#Peripheral arteriovenous malformation","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q273#Peripheral arteriovenous malformation","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"ENG","union#Q273#Peripheral arteriovenous malformation","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"EXT1","132567#Source of report of Q78 other osteochondrodysplasias","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"EXT1","132567#Source of report of Q78 other osteochondrodysplasias","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"EXT1","union#Q78#Other osteochondrodysplasias","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"EXT1","union#Q78#Other osteochondrodysplasias","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"EXT2","132567#Source of report of Q78 other osteochondrodysplasias","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"EXT2","132567#Source of report of Q78 other osteochondrodysplasias","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"EXT2","132567#Source of report of Q78 other osteochondrodysplasias","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"EXT2","union#Q78#Other osteochondrodysplasias","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"EXT2","union#Q78#Other osteochondrodysplasias","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"EXT2","union#Q78#Other osteochondrodysplasias","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"F11","130657#Source of report of D68 other coagulation defects","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F11","union#D681#Hereditary factor XI deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F11","union#D681#Hereditary factor XI deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F11","union#D681#Hereditary factor XI deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F11","union#D681#Hereditary factor XI deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F11","union#D681#Hereditary factor XI deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F11","union#D681#Hereditary factor XI deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F11","union#D681#Hereditary factor XI deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","130653#Source of report of D66 hereditary factor viii deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","130653#Source of report of D66 hereditary factor viii deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","130653#Source of report of D66 hereditary factor viii deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","130653#Source of report of D66 hereditary factor viii deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","130653#Source of report of D66 hereditary factor viii deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","130653#Source of report of D66 hereditary factor viii deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","130653#Source of report of D66 hereditary factor viii deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","130653#Source of report of D66 hereditary factor viii deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","130653#Source of report of D66 hereditary factor viii deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","130653#Source of report of D66 hereditary factor viii deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","20002#1328#haemophilia","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","20002#1328#haemophilia","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","20002#1328#haemophilia","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","20002#1328#haemophilia","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","20002#1328#haemophilia","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","20002#1328#haemophilia","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","20002#1328#haemophilia","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","20002#1328#haemophilia","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","20002#1445#clotting disorder|excessive bleeding","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","41202#Block D65-D69#D65-D69 Coagulation defects| purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","41202#Block D65-D69#D65-D69 Coagulation defects| purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","41202#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","41202#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","41202#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","41202#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","41202#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","41202#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","41202#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","41202#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D66#Hereditary factor VIII deficiency","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"F8","union#D68#Other coagulation defects","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"FBN1","131323#Source of report of I34 nonrheumatic mitral valve disorders","Chapter IX Diseases of the circulatory system"
"FBN1","131323#Source of report of I34 nonrheumatic mitral valve disorders","Chapter IX Diseases of the circulatory system"
"FBN1","131383#Source of report of I71 aortic aneurysm and dissection","Chapter IX Diseases of the circulatory system"
"FBN1","131383#Source of report of I71 aortic aneurysm and dissection","Chapter IX Diseases of the circulatory system"
"FBN1","132585#Source of report of Q87 other specified congenital malformation syndromes affecting multiple systems","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"FBN1","132585#Source of report of Q87 other specified congenital malformation syndromes affecting multiple systems","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"FBN1","132585#Source of report of Q87 other specified congenital malformation syndromes affecting multiple systems","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
"FBN1","132585#Source of report of Q87 other specified congenital malformation syndromes affecting multiple systems","Chapter XVII Congenital malformations deformations and chromosomal abnormalities"
